Timestamp,Generation_kW,Grid_Feed-In_kW,Grid_Supply_kW,Overall_Consumption_Calc_kW
2019-04-21 19:30:00,11.100,5.400,0.000,5.700
2019-04-21 19:45:00,7.200,1.800,0.000,5.400
2019-04-21 20:00:00,3.600,0.000,2.100,5.700
2019-04-21 20:15:00,1.200,0.000,4.500,5.700
2019-04-21 20:30:00,0.300,0.000,5.700,6.000
2019-04-21 20:45:00,0.000,0.000,5.700,5.700
2019-04-21 21:00:00,0.000,0.000,6.000,6.000
2019-04-21 21:15:00,0.000,0.000,5.700,5.700
2019-04-21 21:30:00,0.000,0.000,6.000,6.000
2019-04-21 21:45:00,0.000,0.000,5.700,5.700
2019-04-21 22:00:00,0.000,0.000,6.600,6.600
2019-04-21 22:15:00,0.000,0.000,5.700,5.700
2019-04-21 22:30:00,0.000,0.000,6.000,6.000
2019-04-21 22:45:00,0.000,0.000,5.400,5.400
2019-04-21 23:00:00,0.000,0.000,6.000,6.000
2019-04-21 23:15:00,0.000,0.000,5.700,5.700
2019-04-21 23:30:00,0.000,0.000,5.700,5.700
2019-04-21 23:45:00,0.000,0.000,6.000,6.000
2019-04-22 00:00:00,0.000,0.000,5.700,5.700
2019-04-22 00:15:00,0.000,0.000,11.400,11.400
2019-04-22 00:30:00,0.000,0.000,14.100,14.100
2019-04-22 00:45:00,0.000,0.000,13.800,13.800
2019-04-22 01:00:00,0.000,0.000,14.100,14.100
2019-04-22 01:15:00,0.000,0.000,13.800,13.800
2019-04-22 01:30:00,0.000,0.000,13.800,13.800
2019-04-22 01:45:00,0.000,0.000,12.000,12.000
2019-04-22 02:00:00,0.000,0.000,6.900,6.900
2019-04-22 02:15:00,0.000,0.000,6.300,6.300
2019-04-22 02:30:00,0.000,0.000,6.000,6.000
2019-04-22 02:45:00,0.000,0.000,5.700,5.700
2019-04-22 03:00:00,0.000,0.000,6.000,6.000
2019-04-22 03:15:00,0.000,0.000,6.000,6.000
2019-04-22 03:30:00,0.000,0.000,5.400,5.400
2019-04-22 03:45:00,0.000,0.000,6.000,6.000
2019-04-22 04:00:00,0.000,0.000,5.700,5.700
2019-04-22 04:15:00,0.000,0.000,6.000,6.000
2019-04-22 04:30:00,0.000,0.000,5.700,5.700
2019-04-22 04:45:00,0.000,0.000,5.700,5.700
2019-04-22 05:00:00,0.000,0.000,5.700,5.700
2019-04-22 05:15:00,0.000,0.000,5.700,5.700
2019-04-22 05:30:00,0.000,0.000,5.700,5.700
2019-04-22 05:45:00,0.000,0.000,6.000,6.000
2019-04-22 06:00:00,0.000,0.000,6.300,6.300
2019-04-22 06:15:00,0.000,0.000,10.800,10.800
2019-04-22 06:30:00,0.000,0.000,8.100,8.100
2019-04-22 06:45:00,1.200,0.000,6.600,7.800
2019-04-22 07:00:00,4.200,0.000,3.600,7.800
2019-04-22 07:15:00,9.600,2.100,0.000,7.500
2019-04-22 07:30:00,15.300,6.600,0.000,8.700
2019-04-22 07:45:00,17.400,9.900,0.000,7.500
2019-04-22 08:00:00,21.900,14.100,0.000,7.800
2019-04-22 08:15:00,32.100,24.000,0.000,8.100
2019-04-22 08:30:00,47.400,39.000,0.000,8.400
2019-04-22 08:45:00,53.100,44.100,0.000,9.000
2019-04-22 09:00:00,36.600,28.500,0.000,8.100
2019-04-22 09:15:00,45.600,37.500,0.000,8.100
2019-04-22 09:30:00,69.600,61.500,0.000,8.100
2019-04-22 09:45:00,76.500,68.400,0.000,8.100
2019-04-22 10:00:00,79.800,70.800,0.000,9.000
2019-04-22 10:15:00,89.100,80.700,0.000,8.400
2019-04-22 10:30:00,94.800,86.700,0.000,8.100
2019-04-22 10:45:00,80.700,72.600,0.000,8.100
2019-04-22 11:00:00,105.300,97.200,0.000,8.100
2019-04-22 11:15:00,110.100,101.100,0.000,9.000
2019-04-22 11:30:00,119.100,111.000,0.000,8.100
2019-04-22 11:45:00,89.100,81.300,0.000,7.800
2019-04-22 12:00:00,103.200,94.800,0.000,8.400
2019-04-22 12:15:00,66.900,58.500,0.000,8.400
2019-04-22 12:30:00,106.800,97.800,0.000,9.000
2019-04-22 12:45:00,135.000,126.900,0.000,8.100
2019-04-22 13:00:00,99.000,90.900,0.000,8.100
2019-04-22 13:15:00,51.000,43.200,0.000,7.800
2019-04-22 13:30:00,70.800,62.700,0.000,8.100
2019-04-22 13:45:00,121.800,112.800,0.000,9.000
2019-04-22 14:00:00,141.000,132.900,0.000,8.100
2019-04-22 14:15:00,116.400,108.600,0.000,7.800
2019-04-22 14:30:00,112.500,104.400,0.000,8.100
2019-04-22 14:45:00,129.300,121.200,0.000,8.100
2019-04-22 15:00:00,120.300,111.300,0.000,9.000
2019-04-22 15:15:00,114.300,106.500,0.000,7.800
2019-04-22 15:30:00,113.400,105.300,0.000,8.100
2019-04-22 15:45:00,99.000,90.900,0.000,8.100
2019-04-22 16:00:00,72.600,64.500,0.000,8.100
2019-04-22 16:15:00,97.800,88.500,0.000,9.300
2019-04-22 16:30:00,61.800,53.700,0.000,8.100
2019-04-22 16:45:00,56.100,48.300,0.000,7.800
2019-04-22 17:00:00,69.600,61.500,0.000,8.100
2019-04-22 17:15:00,83.100,75.600,0.000,7.500
2019-04-22 17:30:00,55.500,47.700,0.000,7.800
2019-04-22 17:45:00,42.900,35.100,0.000,7.800
2019-04-22 18:00:00,39.000,31.500,0.000,7.500
2019-04-22 18:15:00,37.200,29.400,0.000,7.800
2019-04-22 18:30:00,39.600,32.100,0.000,7.500
2019-04-22 18:45:00,33.000,25.500,0.000,7.500
2019-04-22 19:00:00,30.600,23.400,0.000,7.200
2019-04-22 19:15:00,22.200,15.000,0.000,7.200
2019-04-22 19:30:00,11.100,3.900,0.000,7.200
2019-04-22 19:45:00,7.200,0.300,0.000,6.900
2019-04-22 20:00:00,3.900,0.000,3.300,7.200
2019-04-22 20:15:00,1.200,0.000,4.200,5.400
2019-04-22 20:30:00,0.000,0.000,5.400,5.400
2019-04-22 20:45:00,0.000,0.000,5.400,5.400
2019-04-22 21:00:00,0.000,0.000,5.700,5.700
2019-04-22 21:15:00,0.000,0.000,5.400,5.400
2019-04-22 21:30:00,0.000,0.000,5.700,5.700
2019-04-22 21:45:00,0.000,0.000,5.700,5.700
2019-04-22 22:00:00,0.000,0.000,5.400,5.400
2019-04-22 22:15:00,0.000,0.000,6.000,6.000
2019-04-22 22:30:00,0.000,0.000,5.400,5.400
2019-04-22 22:45:00,0.000,0.000,5.400,5.400
2019-04-22 23:00:00,0.000,0.000,5.400,5.400
2019-04-22 23:15:00,0.000,0.000,5.400,5.400
2019-04-22 23:30:00,0.000,0.000,5.700,5.700
2019-04-22 23:45:00,0.000,0.000,5.400,5.400
2019-04-23 00:00:00,0.000,0.000,5.400,5.400
2019-04-23 00:15:00,0.000,0.000,11.400,11.400
2019-04-23 00:30:00,0.000,0.000,13.500,13.500
2019-04-23 00:45:00,0.000,0.000,13.800,13.800
2019-04-23 01:00:00,0.000,0.000,13.500,13.500
2019-04-23 01:15:00,0.000,0.000,13.500,13.500
2019-04-23 01:30:00,0.000,0.000,13.800,13.800
2019-04-23 01:45:00,0.000,0.000,13.800,13.800
2019-04-23 02:00:00,0.000,0.000,13.500,13.500
2019-04-23 02:15:00,0.000,0.000,13.500,13.500
2019-04-23 02:30:00,0.000,0.000,13.800,13.800
2019-04-23 02:45:00,0.000,0.000,14.100,14.100
2019-04-23 03:00:00,0.000,0.000,13.800,13.800
2019-04-23 03:15:00,0.000,0.000,14.100,14.100
2019-04-23 03:30:00,0.000,0.000,14.100,14.100
2019-04-23 03:45:00,0.000,0.000,14.100,14.100
2019-04-23 04:00:00,0.000,0.000,13.800,13.800
2019-04-23 04:15:00,0.000,0.000,14.400,14.400
2019-04-23 04:30:00,0.000,0.000,14.100,14.100
2019-04-23 04:45:00,0.000,0.000,13.800,13.800
2019-04-23 05:00:00,0.000,0.000,14.100,14.100
2019-04-23 05:15:00,0.000,0.000,6.000,6.000
2019-04-23 05:30:00,0.000,0.000,6.000,6.000
2019-04-23 05:45:00,0.000,0.000,6.000,6.000
2019-04-23 06:00:00,0.000,0.000,6.000,6.000
2019-04-23 06:15:00,0.000,0.000,11.100,11.100
2019-04-23 06:30:00,0.000,0.000,7.500,7.500
2019-04-23 06:45:00,0.300,0.000,7.500,7.800
2019-04-23 07:00:00,1.500,0.000,10.200,11.700
2019-04-23 07:15:00,2.400,0.000,17.400,19.800
2019-04-23 07:30:00,3.600,0.000,19.200,22.800
2019-04-23 07:45:00,3.900,0.000,22.200,26.100
2019-04-23 08:00:00,6.600,0.000,28.200,34.800
2019-04-23 08:15:00,12.900,0.000,24.600,37.500
2019-04-23 08:30:00,16.200,0.000,24.600,40.800
2019-04-23 08:45:00,18.000,0.000,27.900,45.900
2019-04-23 09:00:00,24.600,0.000,20.100,44.700
2019-04-23 09:15:00,30.600,0.000,16.500,47.100
2019-04-23 09:30:00,31.200,0.000,17.400,48.600
2019-04-23 09:45:00,40.500,0.000,2.400,42.900
2019-04-23 10:00:00,51.300,15.900,0.000,35.400
2019-04-23 10:15:00,54.000,11.400,0.000,42.600
2019-04-23 10:30:00,58.800,12.900,0.000,45.900
2019-04-23 10:45:00,53.100,6.000,0.000,47.100
2019-04-23 11:00:00,57.600,16.200,0.000,41.400
2019-04-23 11:15:00,88.200,46.500,0.000,41.700
2019-04-23 11:30:00,114.600,75.000,0.000,39.600
2019-04-23 11:45:00,103.200,64.800,0.000,38.400
2019-04-23 12:00:00,91.200,49.500,0.000,41.700
2019-04-23 12:15:00,97.500,80.100,0.000,17.400
2019-04-23 12:30:00,75.300,62.400,0.000,12.900
2019-04-23 12:45:00,56.100,42.300,0.000,13.800
2019-04-23 13:00:00,61.500,45.000,0.000,16.500
2019-04-23 13:15:00,93.000,53.400,0.000,39.600
2019-04-23 13:30:00,138.300,99.900,0.000,38.400
2019-04-23 13:45:00,130.200,91.800,0.000,38.400
2019-04-23 14:00:00,135.900,96.300,0.000,39.600
2019-04-23 14:15:00,126.300,90.300,0.000,36.000
2019-04-23 14:30:00,102.000,65.400,0.000,36.600
2019-04-23 14:45:00,59.700,26.700,0.000,33.000
2019-04-23 15:00:00,84.600,48.000,0.000,36.600
2019-04-23 15:15:00,91.200,53.700,0.000,37.500
2019-04-23 15:30:00,100.200,59.100,0.000,41.100
2019-04-23 15:45:00,114.900,79.200,0.000,35.700
2019-04-23 16:00:00,105.600,71.700,0.000,33.900
2019-04-23 16:15:00,102.000,68.100,0.000,33.900
2019-04-23 16:30:00,93.000,60.300,0.000,32.700
2019-04-23 16:45:00,87.600,55.800,0.000,31.800
2019-04-23 17:00:00,82.500,66.900,0.000,15.600
2019-04-23 17:15:00,79.200,68.700,0.000,10.500
2019-04-23 17:30:00,65.700,55.200,0.000,10.500
2019-04-23 17:45:00,81.900,73.500,0.000,8.400
2019-04-23 18:00:00,70.500,61.800,0.000,8.700
2019-04-23 18:15:00,72.900,64.500,0.000,8.400
2019-04-23 18:30:00,61.500,53.400,0.000,8.100
2019-04-23 18:45:00,43.500,35.400,0.000,8.100
2019-04-23 19:00:00,35.700,27.900,0.000,7.800
2019-04-23 19:15:00,28.200,21.000,0.000,7.200
2019-04-23 19:30:00,17.400,9.900,0.000,7.500
2019-04-23 19:45:00,7.800,0.900,0.000,6.900
2019-04-23 20:00:00,5.100,0.000,1.800,6.900
2019-04-23 20:15:00,2.100,0.000,3.000,5.100
2019-04-23 20:30:00,0.600,0.000,4.800,5.400
2019-04-23 20:45:00,0.000,0.000,6.000,6.000
2019-04-23 21:00:00,0.000,0.000,5.700,5.700
2019-04-23 21:15:00,0.000,0.000,5.700,5.700
2019-04-23 21:30:00,0.000,0.000,6.000,6.000
2019-04-23 21:45:00,0.000,0.000,5.700,5.700
2019-04-23 22:00:00,0.000,0.000,6.000,6.000
2019-04-23 22:15:00,0.000,0.000,5.700,5.700
2019-04-23 22:30:00,0.000,0.000,6.000,6.000
2019-04-23 22:45:00,0.000,0.000,5.700,5.700
2019-04-23 23:00:00,0.000,0.000,5.700,5.700
2019-04-23 23:15:00,0.000,0.000,5.400,5.400
2019-04-23 23:30:00,0.000,0.000,5.700,5.700
2019-04-23 23:45:00,0.000,0.000,5.700,5.700
2019-04-24 00:00:00,0.000,0.000,5.400,5.400
2019-04-24 00:15:00,0.000,0.000,12.000,12.000
2019-04-24 00:30:00,0.000,0.000,13.800,13.800
2019-04-24 00:45:00,0.000,0.000,13.800,13.800
2019-04-24 01:00:00,0.000,0.000,13.800,13.800
2019-04-24 01:15:00,0.000,0.000,14.100,14.100
2019-04-24 01:30:00,0.000,0.000,13.800,13.800
2019-04-24 01:45:00,0.000,0.000,13.800,13.800
2019-04-24 02:00:00,0.000,0.000,13.800,13.800
2019-04-24 02:15:00,0.000,0.000,14.100,14.100
2019-04-24 02:30:00,0.000,0.000,14.100,14.100
2019-04-24 02:45:00,0.000,0.000,14.400,14.400
2019-04-24 03:00:00,0.000,0.000,14.700,14.700
2019-04-24 03:15:00,0.000,0.000,14.100,14.100
2019-04-24 03:30:00,0.000,0.000,14.100,14.100
2019-04-24 03:45:00,0.000,0.000,14.400,14.400
2019-04-24 04:00:00,0.000,0.000,14.400,14.400
2019-04-24 04:15:00,0.000,0.000,14.100,14.100
2019-04-24 04:30:00,0.000,0.000,14.400,14.400
2019-04-24 04:45:00,0.000,0.000,14.100,14.100
2019-04-24 05:00:00,0.000,0.000,14.100,14.100
2019-04-24 05:15:00,0.000,0.000,6.000,6.000
2019-04-24 05:30:00,0.000,0.000,6.000,6.000
2019-04-24 05:45:00,0.000,0.000,6.000,6.000
2019-04-24 06:00:00,0.000,0.000,6.000,6.000
2019-04-24 06:15:00,0.000,0.000,11.400,11.400
2019-04-24 06:30:00,0.000,0.000,7.800,7.800
2019-04-24 06:45:00,1.200,0.000,6.900,8.100
2019-04-24 07:00:00,3.300,0.000,9.900,13.200
2019-04-24 07:15:00,6.000,0.000,16.500,22.500
2019-04-24 07:30:00,13.800,0.000,8.100,21.900
2019-04-24 07:45:00,24.300,0.000,3.300,27.600
2019-04-24 08:00:00,21.600,0.000,16.800,38.400
2019-04-24 08:15:00,12.600,0.000,25.500,38.100
2019-04-24 08:30:00,25.800,0.000,21.300,47.100
2019-04-24 08:45:00,49.200,4.500,0.000,44.700
2019-04-24 09:00:00,57.000,10.200,0.000,46.800
2019-04-24 09:15:00,64.200,15.600,0.000,48.600
2019-04-24 09:30:00,67.500,25.500,0.000,42.000
2019-04-24 09:45:00,72.300,28.200,0.000,44.100
2019-04-24 10:00:00,87.600,46.500,0.000,41.100
2019-04-24 10:15:00,92.100,49.800,0.000,42.300
2019-04-24 10:30:00,87.000,43.500,0.000,43.500
2019-04-24 10:45:00,90.300,46.500,0.000,43.800
2019-04-24 11:00:00,107.100,60.000,0.000,47.100
2019-04-24 11:15:00,99.900,53.700,0.000,46.200
2019-04-24 11:30:00,96.900,56.700,0.000,40.200
2019-04-24 11:45:00,104.100,68.700,0.000,35.400
2019-04-24 12:00:00,115.500,75.000,0.000,40.500
2019-04-24 12:15:00,122.700,105.300,0.000,17.400
2019-04-24 12:30:00,126.600,114.600,0.000,12.000
2019-04-24 12:45:00,123.300,111.000,0.000,12.300
2019-04-24 13:00:00,129.000,115.500,0.000,13.500
2019-04-24 13:15:00,125.400,91.800,0.000,33.600
2019-04-24 13:30:00,126.300,93.900,0.000,32.400
2019-04-24 13:45:00,129.600,97.500,0.000,32.100
2019-04-24 14:00:00,113.400,80.100,0.000,33.300
2019-04-24 14:15:00,90.300,58.200,0.000,32.100
2019-04-24 14:30:00,93.600,63.600,0.000,30.000
2019-04-24 14:45:00,87.900,57.300,0.000,30.600
2019-04-24 15:00:00,96.000,63.000,0.000,33.000
2019-04-24 15:15:00,107.700,74.700,0.000,33.000
2019-04-24 15:30:00,88.500,50.100,0.000,38.400
2019-04-24 15:45:00,93.900,60.600,0.000,33.300
2019-04-24 16:00:00,114.900,83.100,0.000,31.800
2019-04-24 16:15:00,104.400,71.100,0.000,33.300
2019-04-24 16:30:00,39.900,6.000,0.000,33.900
2019-04-24 16:45:00,19.200,0.000,12.600,31.800
2019-04-24 17:00:00,19.500,5.400,0.000,14.100
2019-04-24 17:15:00,30.000,20.400,0.000,9.600
2019-04-24 17:30:00,31.200,21.900,0.000,9.300
2019-04-24 17:45:00,22.500,11.700,0.000,10.800
2019-04-24 18:00:00,8.400,0.000,4.200,12.600
2019-04-24 18:15:00,20.700,8.700,0.000,12.000
2019-04-24 18:30:00,59.700,47.700,0.000,12.000
2019-04-24 18:45:00,15.600,3.900,0.000,11.700
2019-04-24 19:00:00,3.900,0.000,8.100,12.000
2019-04-24 19:15:00,0.900,0.000,10.800,11.700
2019-04-24 19:30:00,0.900,0.000,10.800,11.700
2019-04-24 19:45:00,0.300,0.000,11.400,11.700
2019-04-24 20:00:00,1.500,0.000,10.500,12.000
2019-04-24 20:15:00,2.100,0.000,7.500,9.600
2019-04-24 20:30:00,0.600,0.000,9.600,10.200
2019-04-24 20:45:00,0.000,0.000,10.200,10.200
2019-04-24 21:00:00,0.000,0.000,10.500,10.500
2019-04-24 21:15:00,0.000,0.000,10.500,10.500
2019-04-24 21:30:00,0.000,0.000,10.200,10.200
2019-04-24 21:45:00,0.000,0.000,8.100,8.100
2019-04-24 22:00:00,0.000,0.000,6.600,6.600
2019-04-24 22:15:00,0.000,0.000,6.900,6.900
2019-04-24 22:30:00,0.000,0.000,7.200,7.200
2019-04-24 22:45:00,0.000,0.000,6.900,6.900
2019-04-24 23:00:00,0.000,0.000,6.600,6.600
2019-04-24 23:15:00,0.000,0.000,6.600,6.600
2019-04-24 23:30:00,0.000,0.000,6.600,6.600
2019-04-24 23:45:00,0.000,0.000,6.900,6.900
2019-04-25 00:00:00,0.000,0.000,6.600,6.600
2019-04-25 00:15:00,0.000,0.000,6.600,6.600
2019-04-25 00:30:00,0.000,0.000,6.900,6.900
2019-04-25 00:45:00,0.000,0.000,6.600,6.600
2019-04-25 01:00:00,0.000,0.000,6.600,6.600
2019-04-25 01:15:00,0.000,0.000,6.600,6.600
2019-04-25 01:30:00,0.000,0.000,6.000,6.000
2019-04-25 01:45:00,0.000,0.000,6.000,6.000
2019-04-25 02:00:00,0.000,0.000,6.000,6.000
2019-04-25 02:15:00,0.000,0.000,5.700,5.700
2019-04-25 02:30:00,0.000,0.000,6.000,6.000
2019-04-25 02:45:00,0.000,0.000,6.000,6.000
2019-04-25 03:00:00,0.000,0.000,6.300,6.300
2019-04-25 03:15:00,0.000,0.000,6.000,6.000
2019-04-25 03:30:00,0.000,0.000,6.000,6.000
2019-04-25 03:45:00,0.000,0.000,6.000,6.000
2019-04-25 04:00:00,0.000,0.000,6.000,6.000
2019-04-25 04:15:00,0.000,0.000,6.000,6.000
2019-04-25 04:30:00,0.000,0.000,6.000,6.000
2019-04-25 04:45:00,0.000,0.000,6.300,6.300
2019-04-25 05:00:00,0.000,0.000,6.000,6.000
2019-04-25 05:15:00,0.000,0.000,6.000,6.000
2019-04-25 05:30:00,0.000,0.000,5.700,5.700
2019-04-25 05:45:00,0.000,0.000,6.000,6.000
2019-04-25 06:00:00,0.000,0.000,6.000,6.000
2019-04-25 06:15:00,0.000,0.000,11.100,11.100
2019-04-25 06:30:00,0.000,0.000,9.600,9.600
2019-04-25 06:45:00,1.200,0.000,8.100,9.300
2019-04-25 07:00:00,2.100,0.000,9.900,12.000
2019-04-25 07:15:00,3.900,0.000,15.600,19.500
2019-04-25 07:30:00,10.500,0.000,12.000,22.500
2019-04-25 07:45:00,18.000,0.000,5.100,23.100
2019-04-25 08:00:00,27.300,0.000,6.900,34.200
2019-04-25 08:15:00,36.300,0.000,0.600,36.900
2019-04-25 08:30:00,45.900,0.600,0.000,45.300
2019-04-25 08:45:00,54.600,6.300,0.000,48.300
2019-04-25 09:00:00,63.300,15.900,0.000,47.400
2019-04-25 09:15:00,70.800,27.300,0.000,43.500
2019-04-25 09:30:00,77.700,36.300,0.000,41.400
2019-04-25 09:45:00,83.700,44.100,0.000,39.600
2019-04-25 10:00:00,91.500,59.100,0.000,32.400
2019-04-25 10:15:00,97.200,60.600,0.000,36.600
2019-04-25 10:30:00,103.500,58.500,0.000,45.000
2019-04-25 10:45:00,108.900,65.700,0.000,43.200
2019-04-25 11:00:00,113.400,70.500,0.000,42.900
2019-04-25 11:15:00,118.800,77.100,0.000,41.700
2019-04-25 11:30:00,119.700,78.000,0.000,41.700
2019-04-25 11:45:00,125.700,87.900,0.000,37.800
2019-04-25 12:00:00,126.300,85.500,0.000,40.800
2019-04-25 12:15:00,127.500,107.700,0.000,19.800
2019-04-25 12:30:00,121.200,108.900,0.000,12.300
2019-04-25 12:45:00,120.600,109.200,0.000,11.400
2019-04-25 13:00:00,121.200,105.600,0.000,15.600
2019-04-25 13:15:00,125.400,91.800,0.000,33.600
2019-04-25 13:30:00,118.200,84.300,0.000,33.900
2019-04-25 13:45:00,105.300,70.500,0.000,34.800
2019-04-25 14:00:00,97.500,56.700,0.000,40.800
2019-04-25 14:15:00,94.500,52.500,0.000,42.000
2019-04-25 14:30:00,103.500,63.300,0.000,40.200
2019-04-25 14:45:00,119.700,86.400,0.000,33.300
2019-04-25 15:00:00,100.800,61.200,0.000,39.600
2019-04-25 15:15:00,90.000,48.600,0.000,41.400
2019-04-25 15:30:00,86.700,43.200,0.000,43.500
2019-04-25 15:45:00,78.000,39.600,0.000,38.400
2019-04-25 16:00:00,74.700,35.700,0.000,39.000
2019-04-25 16:15:00,78.000,39.300,0.000,38.700
2019-04-25 16:30:00,58.200,22.500,0.000,35.700
2019-04-25 16:45:00,61.800,26.100,0.000,35.700
2019-04-25 17:00:00,55.500,35.700,0.000,19.800
2019-04-25 17:15:00,61.800,48.900,0.000,12.900
2019-04-25 17:30:00,72.300,58.200,0.000,14.100
2019-04-25 17:45:00,52.200,40.800,0.000,11.400
2019-04-25 18:00:00,76.800,64.500,0.000,12.300
2019-04-25 18:15:00,50.700,39.000,0.000,11.700
2019-04-25 18:30:00,54.900,43.500,0.000,11.400
2019-04-25 18:45:00,40.200,29.100,0.000,11.100
2019-04-25 19:00:00,29.400,18.300,0.000,11.100
2019-04-25 19:15:00,25.800,15.300,0.000,10.500
2019-04-25 19:30:00,11.100,0.300,0.000,10.800
2019-04-25 19:45:00,9.900,0.000,0.600,10.500
2019-04-25 20:00:00,5.100,0.000,1.800,6.900
2019-04-25 20:15:00,2.100,0.000,3.600,5.700
2019-04-25 20:30:00,0.300,0.000,5.700,6.000
2019-04-25 20:45:00,0.000,0.000,6.600,6.600
2019-04-25 21:00:00,0.000,0.000,6.900,6.900
2019-04-25 21:15:00,0.000,0.000,6.600,6.600
2019-04-25 21:30:00,0.000,0.000,6.900,6.900
2019-04-25 21:45:00,0.000,0.000,6.600,6.600
2019-04-25 22:00:00,0.000,0.000,6.900,6.900
2019-04-25 22:15:00,0.000,0.000,6.600,6.600
2019-04-25 22:30:00,0.000,0.000,6.600,6.600
2019-04-25 22:45:00,0.000,0.000,6.900,6.900
2019-04-25 23:00:00,0.000,0.000,6.600,6.600
2019-04-25 23:15:00,0.000,0.000,6.600,6.600
2019-04-25 23:30:00,0.000,0.000,6.000,6.000
2019-04-25 23:45:00,0.000,0.000,6.600,6.600
2019-04-26 00:00:00,0.000,0.000,6.300,6.300
2019-04-26 00:15:00,0.000,0.000,12.300,12.300
2019-04-26 00:30:00,0.000,0.000,14.700,14.700
2019-04-26 00:45:00,0.000,0.000,14.400,14.400
2019-04-26 01:00:00,0.000,0.000,15.000,15.000
2019-04-26 01:15:00,0.000,0.000,13.500,13.500
2019-04-26 01:30:00,0.000,0.000,14.400,14.400
2019-04-26 01:45:00,0.000,0.000,14.400,14.400
2019-04-26 02:00:00,0.000,0.000,14.700,14.700
2019-04-26 02:15:00,0.000,0.000,14.400,14.400
2019-04-26 02:30:00,0.000,0.000,14.400,14.400
2019-04-26 02:45:00,0.000,0.000,14.700,14.700
2019-04-26 03:00:00,0.000,0.000,14.700,14.700
2019-04-26 03:15:00,0.000,0.000,14.700,14.700
2019-04-26 03:30:00,0.000,0.000,14.400,14.400
2019-04-26 03:45:00,0.000,0.000,14.400,14.400
2019-04-26 04:00:00,0.000,0.000,14.100,14.100
2019-04-26 04:15:00,0.000,0.000,9.600,9.600
2019-04-26 04:30:00,0.000,0.000,6.000,6.000
2019-04-26 04:45:00,0.000,0.000,6.300,6.300
2019-04-26 05:00:00,0.000,0.000,6.000,6.000
2019-04-26 05:15:00,0.000,0.000,6.000,6.000
2019-04-26 05:30:00,0.000,0.000,6.000,6.000
2019-04-26 05:45:00,0.000,0.000,6.000,6.000
2019-04-26 06:00:00,0.000,0.000,6.000,6.000
2019-04-26 06:15:00,0.000,0.000,10.800,10.800
2019-04-26 06:30:00,0.000,0.000,8.100,8.100
2019-04-26 06:45:00,0.000,0.000,8.400,8.400
2019-04-26 07:00:00,0.000,0.000,8.100,8.100
2019-04-26 07:15:00,0.000,0.000,15.900,15.900
2019-04-26 07:30:00,0.900,0.000,21.600,22.500
2019-04-26 07:45:00,1.800,0.000,26.400,28.200
2019-04-26 08:00:00,3.600,0.000,34.200,37.800
2019-04-26 08:15:00,3.000,0.000,34.800,37.800
2019-04-26 08:30:00,4.800,0.000,39.000,43.800
2019-04-26 08:45:00,6.000,0.000,36.000,42.000
2019-04-26 09:00:00,6.600,0.000,42.600,49.200
2019-04-26 09:15:00,7.800,0.000,42.000,49.800
2019-04-26 09:30:00,12.900,0.000,32.400,45.300
2019-04-26 09:45:00,10.800,0.000,35.400,46.200
2019-04-26 10:00:00,9.000,0.000,31.500,40.500
2019-04-26 10:15:00,16.800,0.000,27.000,43.800
2019-04-26 10:30:00,16.200,0.000,32.100,48.300
2019-04-26 10:45:00,21.600,0.000,28.800,50.400
2019-04-26 11:00:00,24.900,0.000,23.700,48.600
2019-04-26 11:15:00,29.700,0.000,14.400,44.100
2019-04-26 11:30:00,26.100,0.000,19.800,45.900
2019-04-26 11:45:00,24.900,0.000,15.900,40.800
2019-04-26 12:00:00,22.500,0.000,11.700,34.200
2019-04-26 12:15:00,26.100,6.900,0.000,19.200
2019-04-26 12:30:00,29.100,15.600,0.000,13.500
2019-04-26 12:45:00,34.500,20.700,0.000,13.800
2019-04-26 13:00:00,40.800,22.800,0.000,18.000
2019-04-26 13:15:00,47.400,13.800,0.000,33.600
2019-04-26 13:30:00,40.500,6.900,0.000,33.600
2019-04-26 13:45:00,40.500,4.200,0.000,36.300
2019-04-26 14:00:00,33.300,0.000,4.800,38.100
2019-04-26 14:15:00,33.600,0.000,3.600,37.200
2019-04-26 14:30:00,41.400,4.200,0.000,37.200
2019-04-26 14:45:00,43.500,7.800,0.000,35.700
2019-04-26 15:00:00,54.900,18.600,0.000,36.300
2019-04-26 15:15:00,55.200,20.700,0.000,34.500
2019-04-26 15:30:00,51.600,18.000,0.000,33.600
2019-04-26 15:45:00,40.500,21.300,0.000,19.200
2019-04-26 16:00:00,40.200,30.300,0.000,9.900
2019-04-26 16:15:00,42.600,31.800,0.000,10.800
2019-04-26 16:30:00,45.600,36.000,0.000,9.600
2019-04-26 16:45:00,44.400,34.200,0.000,10.200
2019-04-26 17:00:00,35.700,25.800,0.000,9.900
2019-04-26 17:15:00,28.200,20.100,0.000,8.100
2019-04-26 17:30:00,24.600,17.100,0.000,7.500
2019-04-26 17:45:00,23.100,14.700,0.000,8.400
2019-04-26 18:00:00,24.900,17.400,0.000,7.500
2019-04-26 18:15:00,24.000,16.500,0.000,7.500
2019-04-26 18:30:00,22.500,15.300,0.000,7.200
2019-04-26 18:45:00,19.200,11.700,0.000,7.500
2019-04-26 19:00:00,15.300,8.100,0.000,7.200
2019-04-26 19:15:00,11.100,4.200,0.000,6.900
